title,recipe_link,img_link,ingredients,yield,nutrients,region,subregion,meal_type,total_calories,total_protein,total_fat,total_carb
Catfish Po'Boy,https://www.allrecipes.com/recipe/229853/catfish-po-boy/,https://www.allrecipes.com/thmb/E6S9xTiuZ89Y2TAyi7VdKPPnheE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/970592-69adae3f1e404a3a91b44d9ae9bc383a.jpg,"['1 (16 ounce) package shredded coleslaw mix', '0.25 cup pickled pepperoncini peppers, chopped', '0.25 cup diced red onion', '0.33333334326744 cup mayonnaise', '0.5 lemon, juiced', '1 tablespoon red wine vinegar', '1 teaspoon Dijon mustard', '1 teaspoon white sugar', '1 teaspoon salt', '1 tablespoon granulated garlic', '0.5 teaspoon granulated onion', '0.25 teaspoon lemon pepper', '8 (3 ounce) fillets catfish', '2 tablespoons hot sauce (such as Tabasco®)', '0.5 cup Cajun seasoning', '2 cups all-purpose flour', '2 cups cornmeal', '2 cups bread crumbs', '1 tablespoon granulated garlic', '1 tablespoon granulated onion', '1.5 teaspoons ground black pepper', '0.5 teaspoon cayenne pepper', '1 cup olive oil for frying', '4 Italian-style hoagie buns, split lengthwise', '1 cup remoulade-style sandwich spread (see footnote for recipe link)', '1 lemon, cut into wedges', '1 cup cherry tomato halves', '0.5 cup banana pepper rings']",8 servings,"{'calories': '1070 kcal', 'carbohydrateContent': '129 g', 'cholesterolContent': '72 mg', 'fiberContent': '9 g', 'proteinContent': '30 g', 'saturatedFatContent': '8 g', 'sodiumContent': '2961 mg', 'sugarContent': '6 g', 'fatContent': '49 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"main,main",8944.38,260.6,481.53,907.01
Catfish Tuscany,https://www.allrecipes.com/recipe/134605/catfish-tuscany/,https://www.allrecipes.com/thmb/Ml0_647h64cvQHyK8I5IWdec3jE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1089613-ac89eb439c334a3fbebbb4ae5c912d44.jpg,"['4 (4 ounce) fillets catfish', '1 tablespoon lemon juice', '0.5 teaspoon salt', '0.25 teaspoon black pepper', '0.25 cup freshly grated Parmesan cheese', '2 tablespoons butter, softened', '1.5 tablespoons mayonnaise', '4 roma tomatoes or sun-dried tomatoes, sliced thin']",4 servings,"{'calories': '257 kcal', 'carbohydrateContent': '3 g', 'cholesterolContent': '78 mg', 'fiberContent': '1 g', 'proteinContent': '19 g', 'saturatedFatContent': '7 g', 'sodiumContent': '512 mg', 'sugarContent': '2 g', 'fatContent': '19 g', 'unsaturatedFatContent': '0 g'}",usa,southern,main,1155.53,93.72,78.64,15.57
Catfish Étouffée,https://www.allrecipes.com/recipe/8338472/catfish-etouffee/,https://www.allrecipes.com/thmb/lDhSsNsG4IJebHCQpkucYHov6js=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Catfish-Etouffee-2000-c205b7e70bb74266935b7d8beab4ec30.jpg,"['1 tablespoon olive oil', '1 cup chopped onion', '1 cup chopped green bell pepper', '1 cup chopped celery', '1 (14.5 ounce) can diced tomatoes', '0.25 cup low-sodium chicken broth', '1.5 tablespoons Louisiana-style hot sauce', '0.5 teaspoon dried thyme, crushed', '0.25 teaspoon Worcestershire sauce', '0.25 teaspoon salt', '0.25 teaspoon ground black pepper', '1.5 pounds catfish, cut into 6 pieces', '2 tablespoons chopped fresh parsley', '3 cups cooked riced cauliflower', '0.25 cup sliced green onion']",6 servings,"{'calories': '236 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '54 mg', 'fiberContent': '5 g', 'proteinContent': '22 g', 'saturatedFatContent': '2 g', 'sodiumContent': '393 mg', 'fatContent': '11 g', 'unsaturatedFatContent': '0 g'}",usa,cajun_creole,soups_and_stews,1437.34,142.42,65.97,72.97
Catfish Étouffée,https://www.allrecipes.com/recipe/8338472/catfish-etouffee/,https://www.allrecipes.com/thmb/lDhSsNsG4IJebHCQpkucYHov6js=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/Catfish-Etouffee-2000-c205b7e70bb74266935b7d8beab4ec30.jpg,"['1 tablespoon olive oil', '1 cup chopped onion', '1 cup chopped green bell pepper', '1 cup chopped celery', '1 (14.5 ounce) can diced tomatoes', '0.25 cup low-sodium chicken broth', '1.5 tablespoons Louisiana-style hot sauce', '0.5 teaspoon dried thyme, crushed', '0.25 teaspoon Worcestershire sauce', '0.25 teaspoon salt', '0.25 teaspoon ground black pepper', '1.5 pounds catfish, cut into 6 pieces', '2 tablespoons chopped fresh parsley', '3 cups cooked riced cauliflower', '0.25 cup sliced green onion']",6 servings,"{'calories': '236 kcal', 'carbohydrateContent': '13 g', 'cholesterolContent': '54 mg', 'fiberContent': '5 g', 'proteinContent': '22 g', 'saturatedFatContent': '2 g', 'sodiumContent': '393 mg', 'fatContent': '11 g', 'unsaturatedFatContent': '0 g'}",usa,southern,main,1437.34,142.42,65.97,72.97
Cathead Biscuits,https://www.allrecipes.com/recipe/236141/cathead-biscuits/,https://www.allrecipes.com/thmb/nlP6PVqNEIKm6HhmhKctRd61UpI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2275456-cathead-biscuits-StephW-4x3-1-8f547e7da4ae478890d44da7a1b3c7c4.jpg,"['4 cups self-rising flour (such as WhiteLily®)', '1 pinch salt', '3 tablespoons room-temperature vegetable shortening (such as Crisco®), or as needed', '1.75 cups buttermilk, or as needed', '0.25 cup melted butter for brushing, or to taste']",8 servings,"{'calories': '336 kcal', 'carbohydrateContent': '49 g', 'cholesterolContent': '17 mg', 'fiberContent': '2 g', 'proteinContent': '8 g', 'saturatedFatContent': '5 g', 'sodiumContent': '910 mg', 'sugarContent': '3 g', 'fatContent': '12 g', 'unsaturatedFatContent': '0 g'}",usa,southern,"bread,na,na",2694,64.12,93.05,391.67
Catherine's Pickled Blueberries,https://www.allrecipes.com/recipe/206655/catherines-pickled-blueberries/,https://www.allrecipes.com/thmb/ntPmcPKpsnOfEpI6Kau9SrV5k4s=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5559091-447a0dff5e324afbb7c04378c5c17098.jpg,"['3 (3 inch) cinnamon sticks', '1 teaspoon whole cloves', '1 teaspoon whole allspice berries', '1.5 cups red wine vinegar', '2 quarts fresh blueberries, washed and picked over', '1 cup white sugar', '1 cup brown sugar']",96 servings,"{'calories': '27 kcal', 'carbohydrateContent': '7 g', 'fiberContent': '0 g', 'proteinContent': '0 g', 'sodiumContent': '1 mg', 'sugarContent': '6 g', 'fatContent': '0 g', 'unsaturatedFatContent': '0 g'}",asian,indian,appetizer,2302.96,11.08,5.36,574.57
Cathie's Clam Chowder,https://www.allrecipes.com/recipe/25685/cathies-clam-chowder/,https://www.allrecipes.com/thmb/b0P2cXwWV1Ykdytj55CD6nTw4wI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4477242-a86c5954584d488ab65e1ac968c5ed0d.jpg,"['6 slices bacon, diced', '2 stalks celery, diced', '1 onion, diced', '0.25 cup butter', '2 tablespoons all-purpose flour', '3 (8 ounce) jars clam juice', '1 quart half-and-half cream', '4 cups minced clams', 'ground white pepper, to taste']",10 servings,"{'calories': '271 kcal', 'carbohydrateContent': '7 g', 'cholesterolContent': '68 mg', 'fiberContent': '0 g', 'proteinContent': '8 g', 'saturatedFatContent': '12 g', 'sodiumContent': '377 mg', 'sugarContent': '1 g', 'fatContent': '24 g', 'unsaturatedFatContent': '0 g'}",usa,state_ma,na,3390.74,292.16,188.86,119.55
Cathy's Amazing Fish Chowder,https://www.allrecipes.com/recipe/49266/cathys-amazing-fish-chowder/,https://www.allrecipes.com/thmb/Re83rLvnM5GqNdUyqSKNkmjAemI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/192151-10c923077a1b429b9b4accc28d1d59e4.jpg,"['1 pound sliced bacon', '1 large onion, chopped', '5 medium potatoes, peeled and diced', '1.5 pounds cod fillets, cut into 1 inch cubes', '1 (12 fluid ounce) can evaporated milk', '0.5 cup whole milk', '2 tablespoons butter', 'salt and pepper to taste']",8 servings,"{'calories': '379 kcal', 'carbohydrateContent': '31 g', 'cholesterolContent': '80 mg', 'fiberContent': '3 g', 'proteinContent': '29 g', 'saturatedFatContent': '7 g', 'sodiumContent': '564 mg', 'sugarContent': '7 g', 'fatContent': '16 g', 'unsaturatedFatContent': '0 g'}",usa,state_ks,na,4483.19,362.41,221.97,247.66
Cathy's Amazing Fish Chowder,https://www.allrecipes.com/recipe/49266/cathys-amazing-fish-chowder/,https://www.allrecipes.com/thmb/Re83rLvnM5GqNdUyqSKNkmjAemI=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/192151-10c923077a1b429b9b4accc28d1d59e4.jpg,"['1 pound sliced bacon', '1 large onion, chopped', '5 medium potatoes, peeled and diced', '1.5 pounds cod fillets, cut into 1 inch cubes', '1 (12 fluid ounce) can evaporated milk', '0.5 cup whole milk', '2 tablespoons butter', 'salt and pepper to taste']",8 servings,"{'calories': '379 kcal', 'carbohydrateContent': '31 g', 'cholesterolContent': '80 mg', 'fiberContent': '3 g', 'proteinContent': '29 g', 'saturatedFatContent': '7 g', 'sodiumContent': '564 mg', 'sugarContent': '7 g', 'fatContent': '16 g', 'unsaturatedFatContent': '0 g'}",usa,state_me,na,4483.19,362.41,221.97,247.66
Cathy's Banana Bread,https://www.allrecipes.com/recipe/6993/cathys-banana-bread/,https://www.allrecipes.com/thmb/0V2eILLDjFrn7tgjbmCLFY58-YU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/378889-cathys-banana-bread-Crin-4x3-1-b9a06ae5b3424613916ea5299bacdc4b.jpg,"['1 cup mashed bananas', '1 cup sour cream', '0.25 cup margarine', '1.3333300352097 cups white sugar', '2 eggs', '1 teaspoon vanilla extract', '2 cups all-purpose flour', '1 teaspoon baking soda', '1 teaspoon baking powder', '0.25 teaspoon salt']",16 servings,"{'calories': '200 kcal', 'carbohydrateContent': '33 g', 'cholesterolContent': '30 mg', 'fiberContent': '1 g', 'proteinContent': '3 g', 'saturatedFatContent': '3 g', 'sodiumContent': '195 mg', 'sugarContent': '19 g', 'fatContent': '7 g', 'unsaturatedFatContent': '0 g'}",usa,jewish,bread,3159.76,46.54,103.01,521.7
Cathy's Version of Brooklyn Diner Coconut Cake,https://www.allrecipes.com/recipe/218033/cathys-version-of-brooklyn-diner-coconut-cake/,https://www.allrecipes.com/thmb/utxvo4Za9Y0eV1StmFasWgXF6Do=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/7384979-8b2267c524014cfcada39f296604b37d.jpg,"['3 cups sifted cake flour', '2.5 teaspoons baking powder', '0.5 teaspoon salt', '1 cup butter at room temperature', '2 cups white sugar', '4 eggs', '1 cup coconut milk', '1 teaspoon almond extract', '1 teaspoon vanilla extract']",8 servings,"{'calories': '687 kcal', 'carbohydrateContent': '93 g', 'cholesterolContent': '154 mg', 'fiberContent': '1 g', 'proteinContent': '8 g', 'saturatedFatContent': '21 g', 'sodiumContent': '501 mg', 'sugarContent': '50 g', 'fatContent': '32 g', 'unsaturatedFatContent': '0 g'}",usa,state_ny,na,5425.43,65.32,254.88,732.82
Cauliflower Cheese,https://www.allrecipes.com/recipe/239828/cauliflower-cheese/,https://www.allrecipes.com/thmb/aFdre7fLLaaBzN7r2ViHfgmFPr4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1615453-eb34989d161e4da5811d2db6c3e5a8be.jpg,"['1 head cauliflower, broken into florets', '0.25 cup butter', '0.25 cup all-purpose flour', '1.6666667461395 cups milk', '3.5 ounces grated sharp Cheddar cheese', 'salt and ground white pepper to taste']",2 servings,"{'calories': '634 kcal', 'carbohydrateContent': '37 g', 'cholesterolContent': '129 mg', 'fiberContent': '8 g', 'proteinContent': '27 g', 'saturatedFatContent': '28 g', 'sodiumContent': '719 mg', 'sugarContent': '17 g', 'fatContent': '44 g', 'unsaturatedFatContent': '0 g'}",european,uk_ireland,na,1267.11,51.77,90.54,70.22
Cauliflower Clam Chowder (Low Calorie),https://www.allrecipes.com/recipe/257632/cauliflower-clam-chowder-low-calorie/,https://www.allrecipes.com/thmb/q_QjaIy_oLpE0jE9G83hQ1cJguc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/8020235-c4c42da3133d45939d53577801d01313.jpg,"['1 tablespoon olive oil', '1 onion, sliced', '5 cups water', '2 cups chopped carrots', '1 (16 ounce) package frozen cauliflower florets', '4 teaspoons chicken bouillon granules', '1 clove garlic, minced', '2 (10 ounce) cans whole baby clams', '2 cups sliced fresh mushrooms', 'salt and ground black pepper to taste', '1 pinch red pepper flakes']",6 servings,"{'calories': '166 kcal', 'carbohydrateContent': '14 g', 'cholesterolContent': '75 mg', 'fiberContent': '4 g', 'proteinContent': '18 g', 'saturatedFatContent': '1 g', 'sodiumContent': '815 mg', 'sugarContent': '5 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",usa,state_ct,na,1332.21,165.32,30.02,103.36
Cauliflower Fried 'Rice',https://www.allrecipes.com/recipe/236284/cauliflower-fried-rice/,https://www.allrecipes.com/thmb/BLoUHrRc5deYyH81ZHSsTw4JV0A=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1109486-fc0a652741e04adf8d9300d8c5d332b1.jpg,"['2 cups frozen peas', '0.5 cup water', '0.25 cup sesame oil, divided', '4 cups cubed pork loin', '6 green onions, sliced', '1 large carrot, cubed', '2 cloves garlic, minced', '20 ounces shredded cauliflower', '6 tablespoons soy sauce', '2 eggs, beaten']",6 servings,"{'calories': '367 kcal', 'carbohydrateContent': '16 g', 'cholesterolContent': '132 mg', 'fiberContent': '5 g', 'proteinContent': '33 g', 'saturatedFatContent': '5 g', 'sodiumContent': '1065 mg', 'sugarContent': '6 g', 'fatContent': '19 g', 'unsaturatedFatContent': '0 g'}",asian,chinese,main,2850.14,289.45,148.22,86.74
Cauliflower Rice (Biryani-Style),https://www.allrecipes.com/recipe/259135/cauliflower-rice-biryani-style/,https://www.allrecipes.com/thmb/JxC3yapBQ50GNWB6KVHMceOpOso=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4556539-cauliflower-rice-biryani-style-France-C-4x3-1-7d1d0dd5fae0490c9b59c077a530c4c1.jpg,"['1 head cauliflower, broken into florets', '3 tablespoons butter', '1 clove garlic, minced, or to taste', '0.5 teaspoon cumin', '0.5 teaspoon ground coriander', '0.5 teaspoon garam masala', '0.5 teaspoon ground turmeric', '0.25 teaspoon minced fresh ginger, or to taste', '1 pinch cayenne pepper, or more to taste', 'salt and ground black pepper to taste', '1 lime, cut into wedges', '0.25 cup chopped fresh cilantro, or to taste']",4 servings,"{'calories': '123 kcal', 'carbohydrateContent': '10 g', 'cholesterolContent': '23 mg', 'fiberContent': '5 g', 'proteinContent': '3 g', 'saturatedFatContent': '6 g', 'sodiumContent': '146 mg', 'sugarContent': '4 g', 'fatContent': '9 g', 'unsaturatedFatContent': '0 g'}",asian,indian,"na,side",481.48,12.26,37.91,35.59
Cavatelli and Broccoli,https://www.allrecipes.com/recipe/11695/cavatelli-and-broccoli/,https://www.allrecipes.com/thmb/22rUjoSv1sB4xP2048lk9AEMwKo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1056609-4c66cd6d52ca42be9433707a76ffafc0.jpg,"['3 heads fresh broccoli, cut into florets', '0.5 cup olive oil', '3 cloves garlic, minced', '1.5 pounds cavatelli pasta', '1 teaspoon salt', '1 teaspoon crushed red pepper flakes', '2 tablespoons grated Parmesan cheese']",12 servings,"{'calories': '317 kcal', 'carbohydrateContent': '48 g', 'cholesterolContent': '1 mg', 'fiberContent': '4 g', 'proteinContent': '10 g', 'saturatedFatContent': '2 g', 'sodiumContent': '234 mg', 'sugarContent': '4 g', 'fatContent': '10 g', 'unsaturatedFatContent': '0 g'}",european,italian,"na,side",2681.53,77.12,123.53,333.7
Cavatelli and Broccoli,https://www.allrecipes.com/recipe/11695/cavatelli-and-broccoli/,https://www.allrecipes.com/thmb/22rUjoSv1sB4xP2048lk9AEMwKo=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1056609-4c66cd6d52ca42be9433707a76ffafc0.jpg,"['3 heads fresh broccoli, cut into florets', '0.5 cup olive oil', '3 cloves garlic, minced', '1.5 pounds cavatelli pasta', '1 teaspoon salt', '1 teaspoon crushed red pepper flakes', '2 tablespoons grated Parmesan cheese']",12 servings,"{'calories': '317 kcal', 'carbohydrateContent': '48 g', 'cholesterolContent': '1 mg', 'fiberContent': '4 g', 'proteinContent': '10 g', 'saturatedFatContent': '2 g', 'sodiumContent': '234 mg', 'sugarContent': '4 g', 'fatContent': '10 g', 'unsaturatedFatContent': '0 g'}",middle_eastern,mediterranean,na,2681.53,77.12,123.53,333.7
Cawl (Traditional Welsh Broth),https://www.allrecipes.com/recipe/48770/cawl-traditional-welsh-broth/,https://www.allrecipes.com/thmb/kOUq5poxdoqOpvI6fztNizhm2dg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/799210-ff8531dfb04d45e88e45ffcea21dabe5.jpg,"['2 quarts water', '12 ounces beef shank', '2 large onions, chopped', '2 large carrots, sliced', '1 rutabaga, diced', 'salt and pepper to taste', '4 potatoes, peeled and quartered', '1 small head cabbage, sliced', '2 leeks, sliced', '2 tablespoons chopped fresh parsley']",12 servings,"{'calories': '154 kcal', 'carbohydrateContent': '24 g', 'cholesterolContent': '13 mg', 'fiberContent': '5 g', 'proteinContent': '9 g', 'saturatedFatContent': '1 g', 'sodiumContent': '248 mg', 'sugarContent': '7 g', 'fatContent': '3 g', 'unsaturatedFatContent': '0 g'}",european,uk_ireland,na,1638.42,141.67,24.06,219.8
Cazuela de Vaca (Beef and Pumpkin Stew),https://www.allrecipes.com/recipe/134329/cazuela-de-vaca-beef-and-pumpkin-stew/,https://www.allrecipes.com/thmb/4vaR1qn54sgqdBynMrMeYDfg4uQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1058447-2c4277c7d9464b989d5f97844fd42d2e.jpg,"['1.5 pounds beef roast', '1 (32 ounce) carton beef broth', '2 cups water', '0.25 cup polenta (coarse or fine)', '8 red potatoes, cut in half', '1 onion, quartered', '1.5 pounds slice of pumpkin (calabaza)', '2 ears corn, cut into thirds', '1 carrot, cut into 1/2 inch slices', '1 small red bell pepper, seeded and cut into 1 inch pieces', '1 stalk celery, cut into chunks', '1 leek, split in half, then cut into 1/2-inch pieces', '1 teaspoon minced fresh oregano', '0.25 teaspoon mild paprika', 'salt and pepper to taste', '0.5 cup coarsely chopped cilantro leaves (lightly packed)']",6 servings,"{'calories': '314 kcal', 'carbohydrateContent': '35 g', 'cholesterolContent': '48 mg', 'fiberContent': '4 g', 'proteinContent': '22 g', 'saturatedFatContent': '4 g', 'sodiumContent': '161 mg', 'sugarContent': '7 g', 'fatContent': '11 g', 'unsaturatedFatContent': '0 g'}",latin_american,south_american,na,4818.4,289.51,143.75,595.29
Cedar Planked Salmon,https://www.allrecipes.com/recipe/109297/cedar-planked-salmon/,https://www.allrecipes.com/thmb/5ybWmMsfPp8_4E_cOV-sVqAvar8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2609651-69d39f7933624bf3bdaf76383578e3f8.jpg,"['3 (12 inch) untreated cedar planks', '0.33333334326744 cup soy sauce', '0.33333334326744 cup vegetable oil', '1.5 tablespoons rice vinegar', '1 teaspoon sesame oil', '0.25 cup chopped green onions', '1 tablespoon grated fresh ginger', '1 teaspoon minced garlic', '2 (2 pound) salmon fillets, skin removed']",6 servings,"{'calories': '678 kcal', 'carbohydrateContent': '2 g', 'cholesterolContent': '179 mg', 'fiberContent': '0 g', 'proteinContent': '61 g', 'saturatedFatContent': '9 g', 'sodiumContent': '981 mg', 'sugarContent': '0 g', 'fatContent': '46 g', 'unsaturatedFatContent': '0 g'}",usa,na,na,2611.05,208.1,189.1,8.14
Cedar Planked Salmon,https://www.allrecipes.com/recipe/109297/cedar-planked-salmon/,https://www.allrecipes.com/thmb/5ybWmMsfPp8_4E_cOV-sVqAvar8=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2609651-69d39f7933624bf3bdaf76383578e3f8.jpg,"['3 (12 inch) untreated cedar planks', '0.33333334326744 cup soy sauce', '0.33333334326744 cup vegetable oil', '1.5 tablespoons rice vinegar', '1 teaspoon sesame oil', '0.25 cup chopped green onions', '1 tablespoon grated fresh ginger', '1 teaspoon minced garlic', '2 (2 pound) salmon fillets, skin removed']",6 servings,"{'calories': '678 kcal', 'carbohydrateContent': '2 g', 'cholesterolContent': '179 mg', 'fiberContent': '0 g', 'proteinContent': '61 g', 'saturatedFatContent': '9 g', 'sodiumContent': '981 mg', 'sugarContent': '0 g', 'fatContent': '46 g', 'unsaturatedFatContent': '0 g'}",usa,state_wa,na,2611.05,208.1,189.1,8.14
Celebration Punch,https://www.allrecipes.com/recipe/32690/celebration-punch/,https://www.allrecipes.com/thmb/FgUEGoVMLHpeGnUuyb-eUwRVtho=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/21228-920993d413c84fde944be77788c09cb0.jpg,"['5 cups double strength brewed tea', '0.75 cup white sugar', '2.5 cups orange juice', '1.5 cups grapefruit juice', '0.66670000553131 cup lemon juice', '0.25 cup lime juice', '6 cups ginger ale, chilled']",32 servings,"{'calories': '50 kcal', 'carbohydrateContent': '13 g', 'fiberContent': '0 g', 'proteinContent': '0 g', 'sodiumContent': '7 mg', 'sugarContent': '11 g', 'fatContent': '0 g', 'servingSize': '32 (4 ounce) servings', 'unsaturatedFatContent': '0 g'}",usa,state_ca,na,1546.46,7.18,1.76,391.6
Cervelle de Canut,https://www.allrecipes.com/recipe/284142/cervelle-de-canut/,https://www.allrecipes.com/thmb/UaxEZrTl6FQRXsUNr35v5yT7WmA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9181647-f3327abd4ae24209a9b12b9003c5f4c7.jpg,"['9 ounces fromage blanc', '2 tablespoons creme fraiche', '1 tablespoon white wine vinegar', '2 tablespoons olive oil', '1 medium shallot, finely chopped', '1 tablespoon chopped fresh tarragon', '1 tablespoon chopped fresh chives', '1 tablespoon chopped fresh chervil', '1 clove garlic, finely chopped', 'sea salt and freshly ground black pepper to taste']",6 servings,"{'calories': '95 kcal', 'carbohydrateContent': '3 g', 'cholesterolContent': '7 mg', 'fiberContent': '0 g', 'proteinContent': '5 g', 'saturatedFatContent': '2 g', 'sodiumContent': '64 mg', 'sugarContent': '1 g', 'fatContent': '6 g', 'unsaturatedFatContent': '0 g'}",european,french,appetizer,550.56,28.62,40.66,19.85
Ceviche Peruano,https://www.allrecipes.com/recipe/134464/ceviche-peruano/,https://www.allrecipes.com/thmb/NklzYdF8XjZoCZuIT3juZHF4mXQ=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1984651-ceviche-peruano-zamfoll-4x3-1-f497eb29e0bb4904b3cc3e6019e19999.jpg,"['2 potatoes', '2 sweet potatoes', '1 red onion, cut into thin strips', '1 cup fresh lime juice', '0.5 stalk celery, sliced', '0.25 cup lightly packed cilantro leaves', '1 pinch ground cumin', '1 clove garlic, minced', '1 habanero pepper, seeded and minced', 'Salt and freshly ground pepper to taste', '1 pound fresh tilapia, cut into 1/2-inch pieces', '1 pound medium shrimp - peeled, deveined, and cut into 1/2-inch pieces', '1 bibb or Boston lettuce, separated into leaves']",8 servings,"{'calories': '237 kcal', 'carbohydrateContent': '29 g', 'cholesterolContent': '107 mg', 'fiberContent': '4 g', 'proteinContent': '26 g', 'saturatedFatContent': '0 g', 'sodiumContent': '168 mg', 'sugarContent': '5 g', 'fatContent': '2 g', 'unsaturatedFatContent': '0 g'}",latin_american,south_american,na,1798.22,240.98,21.54,166.78
Cha Cha Cha Sangria,https://www.allrecipes.com/recipe/223252/cha-cha-cha-sangria/,https://www.allrecipes.com/thmb/sQI2BTtGPer_PucehJ2ixul81Yc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/223252_Cha-Cha-Cha-Sangria_Sheila-LaLonde_164770325620220318_205201-2000-908182ff8db243ce8e11684d419a0242.jpg,"['1 cup white sugar', '1 (750 milliliter) bottle dry white wine', '1 (750 milliliter) bottle dry red wine', '1 orange, sliced', '1 lemon, sliced', '1 cup sliced fresh peaches', '1 cup sliced fresh strawberries', '1 cup seedless red grapes, halved']",8 servings,"{'calories': '278 kcal', 'carbohydrateContent': '36 g', 'fiberContent': '1 g', 'proteinContent': '0 g', 'sodiumContent': '10 mg', 'sugarContent': '32 g', 'fatContent': '0 g', 'unsaturatedFatContent': '0 g'}",european,spanish,drinks,2331.86,6.88,1.61,319.54
Cha Cha Cha Sangria,https://www.allrecipes.com/recipe/223252/cha-cha-cha-sangria/,https://www.allrecipes.com/thmb/sQI2BTtGPer_PucehJ2ixul81Yc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/223252_Cha-Cha-Cha-Sangria_Sheila-LaLonde_164770325620220318_205201-2000-908182ff8db243ce8e11684d419a0242.jpg,"['1 cup white sugar', '1 (750 milliliter) bottle dry white wine', '1 (750 milliliter) bottle dry red wine', '1 orange, sliced', '1 lemon, sliced', '1 cup sliced fresh peaches', '1 cup sliced fresh strawberries', '1 cup seedless red grapes, halved']",8 servings,"{'calories': '278 kcal', 'carbohydrateContent': '36 g', 'fiberContent': '1 g', 'proteinContent': '0 g', 'sodiumContent': '10 mg', 'sugarContent': '32 g', 'fatContent': '0 g', 'unsaturatedFatContent': '0 g'}",usa,state_ca,na,2331.86,6.88,1.61,319.54
Cha Gio Vietnamese Egg Rolls,https://www.allrecipes.com/recipe/245342/cha-gio-vietnamese-egg-rolls/,https://www.allrecipes.com/thmb/_m7K5IlYXvHK9ipjISDzXK6CUjw=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2898454-331f1d0042cd4e04a7cc9d75be587a31.jpg,"['1 cup uncooked bean threads (cellophane noodles)', '1 large dried shiitake mushroom', '1 pound ground pork', '0.5 pound shrimp, chopped', '1 large carrot, peeled and grated', '1 small shallot, minced', '2.25 teaspoons Vietnamese fish sauce', '1.25 teaspoons white sugar', '1.25 teaspoons salt', '1.25 teaspoons ground black pepper', '24 egg roll wrappers', '1 egg, beaten', 'oil for deep frying']",12 servings,"{'calories': '228 kcal', 'carbohydrateContent': '14 g', 'cholesterolContent': '68 mg', 'fiberContent': '1 g', 'proteinContent': '12 g', 'saturatedFatContent': '3 g', 'sodiumContent': '464 mg', 'sugarContent': '1 g', 'fatContent': '14 g', 'unsaturatedFatContent': '0 g'}",asian,vietnamese,na,4522.3,267.85,129.51,549.46
Chai Tea,https://www.allrecipes.com/recipe/32680/chai-tea/,https://www.allrecipes.com/thmb/Du3vgbDt9RO-9FjBeG1xTch1E34=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/373137-f27b119809c44890ab57dd845aca182f.jpg,"['1.5 quarts water', '4 black tea bags', '10 whole cardamom seeds', '2 cinnamon stick, broken in half', '1 teaspoon black peppercorns', '3 tablespoons white sugar']",6 servings,"{'calories': '28 kcal', 'carbohydrateContent': '7 g', 'fiberContent': '1 g', 'proteinContent': '0 g', 'sodiumContent': '7 mg', 'sugarContent': '6 g', 'servingSize': '6 (8 ounce) servings', 'unsaturatedFatContent': '0 g'}",asian,indian,drinks,170.68,0.54,0.23,44.58
